system;commit_sha;date;developer;file;action
moment;6b9817ad84df1f204d41f27e16122aa130a21335;2012-10-22 20:44:52.0;dev-552;moment.js;MODIFIED
moment;4934960a121d3acc81e526643b1faf9c218422e4;2013-02-11 17:13:10.0;dev-552;test/moment/create.js;MODIFIED
moment;b094c709bfe088b64a9a94ee30be4198d567d4eb;2012-03-23 08:39:24.0;dev-549;lang/fi.js;ADDED
moment;b094c709bfe088b64a9a94ee30be4198d567d4eb;2012-03-23 08:39:24.0;dev-549;test/lang/fi.js;ADDED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/el.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/af.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/sv.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/me.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/de.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/be.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/jv.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/ca.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/nl.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/et.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/fr-ca.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/hy-am.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/cy.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/km.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/zh-tw.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/br.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/en-au.js;MODIFIED
moment;1c2c65a9a81f1729d2a308e5a66ac30d03d36403;2016-03-24 07:57:09.0;dev-632;src/test/locale/eo.js;MODIFIED
