system;commit_sha;date;developer;file;action
monolog;3a811ecfda637591a69fdfbd456f61b7beb46c3b;2014-02-06 08:46:03.0;dev-1207;src/Monolog/Formatter/NormalizerFormatter.php;MODIFIED
monolog;3a811ecfda637591a69fdfbd456f61b7beb46c3b;2014-02-06 08:46:03.0;dev-1207;tests/Monolog/Formatter/ScalarFormatterTest.php;MODIFIED
monolog;c7ca9f7e5d9d4248543acaab69434074357f20c2;2014-03-31 15:15:58.0;dev-1113;src/Monolog/Processor/TagProcessor.php;ADDED
monolog;fc244c0084adb695d022a7dbfef0135a1e0adff8;2013-07-28 17:30:26.0;dev-1037;src/Monolog/ErrorHandler.php;MODIFIED
monolog;133a8df5f7df90e92281400d4a1e741283720383;2016-05-11 13:59:26.0;dev-957;src/Monolog/Formatter/NormalizerFormatter.php;MODIFIED
monolog;18d53e0db1739115858e98097f577e7df889cb1c;2011-02-25 19:06:36.0;dev-1037;src/Monolog/Logger.php;MODIFIED
monolog;8e11234066280685e903ea6dcc0d304cd1aec9b9;2012-01-04 09:12:32.0;dev-1037;src/Monolog/Handler/NullHandler.php;MODIFIED
monolog;c6f59a7b7ca820437fae417bf4b8443c9e99c0d5;2011-04-05 18:40:58.0;dev-1037;src/Monolog/Handler/StreamHandler.php;MODIFIED
monolog;c0bf0f56ae2e285ea28c68869b71f6cbcc4b54b3;2014-10-24 03:33:36.0;dev-1033;src/Monolog/Handler/RavenHandler.php;MODIFIED
monolog;780d1d838b02855e47793929818622dc7965a2c5;2013-10-23 17:42:04.0;dev-1023;src/Monolog/Handler/CubeHandler.php;MODIFIED
monolog;0932fd33c4d8c6866a7041b235cfc80352964077;2012-06-15 08:31:50.0;dev-1159;src/Monolog/Handler/AmqpHandler.php;MODIFIED
monolog;0932fd33c4d8c6866a7041b235cfc80352964077;2012-06-15 08:31:50.0;dev-1159;README.mdown;MODIFIED
monolog;5411d236c11e9fe3a8e6c407a967250b9a429ad0;2011-02-17 20:36:08.0;dev-1037;src/Monolog/Logger.php;MODIFIED
monolog;5411d236c11e9fe3a8e6c407a967250b9a429ad0;2011-02-17 20:36:08.0;dev-1037;src/Monolog/Log.php;MODIFIED
monolog;5411d236c11e9fe3a8e6c407a967250b9a429ad0;2011-02-17 20:36:08.0;dev-1037;tests/Monolog/LogTest.php;MODIFIED
monolog;1fb211e43f113cf0b3468a346b6c258c036cc1f4;2016-05-20 16:01:29.0;dev-1037;src/Monolog/Handler/WhatFailureGroupHandler.php;MODIFIED
monolog;5cd99de56d8983e9a3316b0f94bf9ab41d41ee76;2015-03-01 10:59:22.0;dev-1037;src/Monolog/Formatter/GelfMessageFormatter.php;MODIFIED
monolog;5cd99de56d8983e9a3316b0f94bf9ab41d41ee76;2015-03-01 10:59:22.0;dev-1037;tests/Monolog/Formatter/GelfMessageFormatterTest.php;MODIFIED
monolog;c82120fea361c3ec709d0041494b88e2871f8057;2014-07-28 15:37:39.0;dev-1037;tests/Monolog/Handler/AmqpHandlerTest.php;MODIFIED
monolog;c82120fea361c3ec709d0041494b88e2871f8057;2014-07-28 15:37:39.0;dev-1037;src/Monolog/Handler/AmqpHandler.php;MODIFIED
monolog;95e8569b4d12e7a1bf0ad9e43367b6e53fd262b1;2012-07-11 19:25:06.0;dev-1201;src/Monolog/Handler/AmqpHandler.php;MODIFIED
monolog;7e709c05f6c439b21c04077893fd174502b01305;2015-11-18 14:57:11.0;dev-1037;src/Monolog/Formatter/NormalizerFormatter.php;MODIFIED
monolog;d14ee6d326887a663ce89421a7a17f3ca38509fd;2016-05-30 06:37:55.0;dev-1037;composer.json;MODIFIED
